"","site1","site2","geodist","Ed","sor"
"1508","AR01_C1_13","SI02_C1_08",7864.238593,0.796040725888443,0.001
"1509","AR01_C1_13","SI02_C1_12",7864.238593,0.77459925684719,0.001
"1510","AR01_C1_13","SI02_C1_19",7864.238593,0.819680759759806,0.001
"1511","AR01_C1_13","SI02_C1_23",7864.238593,0.807375226246516,0.001
"1512","AR01_C1_13","SI02_C1_ew01",7864.238593,0.816572818736724,0.001
"1513","AR01_C1_13","SM22_C1_01",5837.243819,0.707857109467381,0.0164638886451721
"1514","AR01_C1_13","SM22_C1_06",5837.243819,0.702384165332698,0.0403120646476746
"1515","AR01_C1_13","SM22_C1_09",5837.243819,0.718587708785038,0.0243918428421021
"1516","AR01_C1_13","SM22_C1_14",5837.243819,0.767524340414423,0.0243918428421021
"1517","AR01_C1_13","SM22_C1_16",5837.243819,0.760726894744502,0.0173666009902954
"1518","AR01_C1_13","SM22_C1_ew",5837.243819,0.765234412590963,0.0273620615005493
"1519","AR01_C1_13","SYNH02_C11_01",10015.20434,0.9117930368095,0.00845570659637451
"1520","AR01_C1_13","SYNH02_C11_02",10015.20434,0.883323560859282,0.0297539958953857
"1521","AR01_C1_13","SYNH02_C11_03",10015.20434,0.859696373844411,0.0421067008972168
"1522","AR01_C1_13","SYNH02_C11_04",10015.20434,0.851101162380672,0.054084671497345
"1523","AR01_C1_13","SYNH02_C11_05",10015.20434,0.877971972576314,0.0606421360969543
"1524","AR01_C1_13","SYNH02_C11_06",10015.20434,0.912603140736284,0.0449024567604065
"1525","AR01_C1_13","SYNH02_C11_07",10015.20434,0.904894251085946,0.0347491035461426
"1526","AR01_C1_13","SYNH02_C11_08",10015.20434,0.849543049898458,0.038686824798584
"1527","AR01_C1_13","SYNH02_C11_09",10015.20434,0.920025673418358,0.0642911324501038
"1528","AR01_C1_13","SYNH02_C11_10",10015.20434,0.901405488889337,0.0213908085823059
"1529","AR01_C1_13","SYNH02_C16_01",10015.20434,0.844277413018671,0.00252558088302612
"1530","AR01_C1_13","SYNH02_C4_01",10015.20434,0.815756529215983,0.00855429267883301
"1531","AR01_C1_13","SYNH02_C4_03",10015.20434,0.791701726497221,0.0164638886451721
"1532","AR01_C1_13","SYNH02_C4_05",10015.20434,0.82106816132002,0.0128845701217651
"1533","AR01_C1_13","SYNH02_C4_06",10015.20434,0.842853322713263,0.0428848395347595
"1534","AR01_C1_13","SYNH02_C4_07",10015.20434,0.799498926120307,0.0189806351661682
"1535","AR01_C1_13","SYNH02_C4_08",10015.20434,0.728816870719194,0.0124472508430481
"1536","AR01_C1_13","SYNH02_C4_09",10015.20434,0.707030596275002,0.001
"1537","AR01_C1_13","SYNH02_C4_10",10015.20434,0.618256525283177,0.00409121608734131
"1538","AR01_C1_13","SYNH02_C4_14",10015.20434,0.685378742699964,0.0330404767990112
"1539","AR01_C1_13","SYNH02_C4_18",10015.20434,0.786946918467372,0.0269981155395508
"1540","AR01_C1_13","SYNH02_C4_22",10015.20434,0.808198212302867,0.0371173748970032
"1541","AR01_C1_13","SYNH02_ew",10015.20434,0.842849587822355,0.001
"1542","AR01_C1_13","TA01_C1_01",4549.898424,0.796530829245064,0.00275744295120239
"1543","AR01_C1_13","TA01_C1_04",4549.898424,0.778337839631318,0.0045398006439209
"1544","AR01_C1_13","TA01_C1_11",4549.898424,0.78270944183211,0.00466973876953125
"1545","AR01_C1_13","TA01_C1_15",4549.898424,0.784505042375211,0.00275130367279053
"1546","AR01_C1_13","TA01_C1_ew",4549.898424,0.68499543803003,0.00462318754196167
"1547","AR01_C1_13","TA03_C1_ew",4549.898424,0.705270738573141,0.00293798542022705
"1548","AR01_C1_17","AR01_C1_18",3e-05,0.956234092789623,0.392955494880676
"1549","AR01_C1_17","AR01_C1_19",6e-05,0.944127262541297,0.3236398229599
"1550","AR01_C1_17","AR01_C1_22",0.00016,0.966468182210726,0.353644801139832
"1551","AR01_C1_17","AR01_C1_ew",0.000175,0.953072840156708,0.315111590385437
"1552","AR01_C1_17","COM01_C1_01",8.685969378,0.879416479207325,0.15776486492157
"1553","AR01_C1_17","COM01_C1_02",8.685969378,0.843392204634828,0.0953489074707031
"1554","AR01_C1_17","COM01_C1_04",8.685969378,0.883203274641402,0.215868545532227
"1555","AR01_C1_17","COM01_C1_05",8.685969378,0.874026284271984,0.195280505180359
"1556","AR01_C1_17","COM01_C1_08",8.685969378,0.84343053868496,0.168468726634979
"1557","AR01_C1_17","COM01_C1_11",8.685969378,0.705589480884594,0.246529234409332
"1558","AR01_C1_17","COM01_C1_14",8.685969378,0.780016196687604,0.248180879116058
"1559","AR01_C1_17","COM01_C1_15",8.685969378,0.784684468156735,0.300435019493103
"1560","AR01_C1_17","COM01_C1_17",8.685969378,0.805554856934723,0.218028379440308
"1561","AR01_C1_17","COM01_C1_18",8.685969378,0.837155650703975,0.321754706859589
"1562","AR01_C1_17","COM01_ew1",8.685969378,0.742093836126889,0.180529309272766
"1563","AR01_C1_17","DSZ01_C1_01",5867.59993,0.8364367747527,0.00802989101409912
"1564","AR01_C1_17","DSZ01_C1_02",5867.59993,0.645684701312813,0.00966740942001343
"1565","AR01_C1_17","DSZ01_C1_03",5867.59993,0.647344673357983,0.00757534599304199
"1566","AR01_C1_17","DSZ01_C1_06",5867.59993,0.740726095431849,0.00543702936172485
"1567","AR01_C1_17","DSZ01_C1_08",5867.59993,0.696943066804999,0.00636483526229858
"1568","AR01_C1_17","DSZ01_C1_10",5867.59993,0.717212168105384,0.0137456188201904
"1569","AR01_C1_17","GG01_C1_0",3590.756144,0.0909871912138787,0.00197131729125977
"1570","AR01_C1_17","GG01_C1_02",3590.756144,0.234757374135237,0.00873483514785767
"1571","AR01_C1_17","GG01_C1_06",3590.756144,0.289139334356775,0.00218833780288696
"1572","AR01_C1_17","GG01_C1_13",3590.756144,0.292622690190689,0.00213767385482788
"1573","AR01_C1_17","GG01_C1_19",3590.756144,0.171378886545589,0.00197370147705078
"1574","AR01_C1_17","GJ01_C1_01",2791.949999,0.759065583156806,0.200000477790833
"1575","AR01_C1_17","GJ01_C1_05",2791.949999,0.750470345924969,0.16390020942688
"1576","AR01_C1_17","GJ01_C1_11",2791.949999,0.794345610362958,0.0785911808013916
"1577","AR01_C1_17","GJ01_C1_15",2791.949999,0.804657938828905,0.168505741119385
"1578","AR01_C1_17","GJ01_C1_17",2791.949999,0.763847767324015,0.149509979248047
"1579","AR01_C1_17","GJ01_C1_18",2791.949999,0.762697841063885,0.151346159934998
"1580","AR01_C1_17","GJ01_C1_ew01",2791.949999,0.754596605403812,0.0692187080383301
"1581","AR01_C1_17","LGH03_C4_01",9924.978734,0.836986311478585,0.00661481714248657
"1582","AR01_C1_17","LGH03_C4_02",9924.978734,0.821864537219289,0.0097815523147583
"1583","AR01_C1_17","LGH03_C4_03",9924.978734,0.814034526997782,0.00935508108139038
"1584","AR01_C1_17","LGH03_C4_04",9924.978734,0.805720341242822,0.00589717721939087
"1585","AR01_C1_17","LGH03_C4_06",9924.978734,0.855040721321123,0.00588996505737305
"1586","AR01_C1_17","LGH03_C4_10",9924.978734,0.837393591300531,0.00546826219558716
"1587","AR01_C1_17","LGH03_C4_14",9924.978734,0.818714871287943,0.0114265213012695
"1588","AR01_C1_17","LGH03_C4_18",9924.978734,0.845010365068633,0.00418807363510132
"1589","AR01_C1_17","LGH03_C4_30",9924.978734,0.837331547072441,0.00536919927597046
"1590","AR01_C1_17","LGH03_C4_34",9924.978734,0.815657423010076,0.004287672996521
"1591","AR01_C1_17","LGH03_C4_40",9924.978734,0.838418882646947,0.00664974546432495
"1592","AR01_C1_17","PA01_C1_01",116.1883431,0.762772420684701,0.0106448659896851
"1593","AR01_C1_17","PA01_C1_05",116.1883431,0.794978180696981,0.00327528810501099
"1594","AR01_C1_17","PA01_C1_09",116.1883431,0.802742182404532,0.0771141777038574
"1595","AR01_C1_17","PA01_C1_12",116.1883431,0.804904678727471,0.130453063011169
"1596","AR01_C1_17","PA01_C1_13",116.1883431,0.804611414361684,0.0148376355171204
"1597","AR01_C1_17","PA01_C1_15",116.1883431,0.80218103223279,0.001
"1598","AR01_C1_17","PA01_C1_16",116.1883431,0.818404958211866,0.0281580815315247
"1599","AR01_C1_17","PA01_C1_18",116.1883431,0.82126732520272,0.0195387134552002
"1600","AR01_C1_17","PA02_C1_01",116.1883431,0.717445668949434,0.166537238121033
"1601","AR01_C1_17","PA02_C1_04",116.1883431,0.454515983323608,0.001
"1602","AR01_C1_17","PA02_C1_07",116.1883431,0.519947905673092,0.001
"1603","AR01_C1_17","PA02_C1_11",116.1883431,0.67123301975769,0.001
"1604","AR01_C1_17","PA02_C1_14",116.1883431,0.641546447948918,0.001
"1605","AR01_C1_17","PA02_C1_16",116.1883431,0.620097023959998,0.00220121240615845
"1606","AR01_C1_17","QK01_C1_01",2794.124365,0.825090978565725,0.0617329607009888
"1607","AR01_C1_17","QK01_C1_04",2794.124365,0.720622167527359,0.0421111116409302
"1608","AR01_C1_17","QK01_C1_08",2794.124365,0.742239631427532,0.0283504257202148
"1609","AR01_C1_17","QK01_C1_12",2794.124365,0.63208831622751,0.107103301048279
"1610","AR01_C1_17","QK01_C1_13",2794.124365,0.585540533175059,0.0968408713340759
"1611","AR01_C1_17","QK01_C1_14",2794.124365,0.633128628967081,0.0334748158454895
"1612","AR01_C1_17","SH01_C2_04",7864.181339,0.849830897632616,0.001
"1613","AR01_C1_17","SH01_C2_07",7864.181339,0.854370674723473,0.001
"1614","AR01_C1_17","SH01_C2_12",7864.181339,0.851258736948946,0.001
"1615","AR01_C1_17","SH01_C2_17",7864.181339,0.824294803502441,0.001
"1616","AR01_C1_17","SH01_C2_19",7864.181339,0.820785321477571,0.0260469446182251
"1617","AR01_C1_17","SH01_ew01",7864.181339,0.883481688186601,0.001
"1618","AR01_C1_17","SI02_C1_02",7864.238593,0.824563712164138,0.001
"1619","AR01_C1_17","SI02_C1_05",7864.238593,0.82784521868837,0.001
"1620","AR01_C1_17","SI02_C1_08",7864.238593,0.83536130140993,0.001
"1621","AR01_C1_17","SI02_C1_12",7864.238593,0.816235823331416,0.001
"1622","AR01_C1_17","SI02_C1_19",7864.238593,0.858155289745002,0.00357235765457153
"1623","AR01_C1_17","SI02_C1_23",7864.238593,0.845925026336307,0.00231404399871826
"1624","AR01_C1_17","SI02_C1_ew01",7864.238593,0.854965251829452,0.001
"1625","AR01_C1_17","SM22_C1_01",5837.243819,0.750108437587889,0.0237272510528564
"1626","AR01_C1_17","SM22_C1_06",5837.243819,0.746028298912871,0.0395250449180603
"1627","AR01_C1_17","SM22_C1_09",5837.243819,0.763218057687706,0.0233090052604675
"1628","AR01_C1_17","SM22_C1_14",5837.243819,0.811373088742212,0.0300016531944275
"1629","AR01_C1_17","SM22_C1_16",5837.243819,0.805402545445581,0.0197018513679504
"1630","AR01_C1_17","SM22_C1_ew",5837.243819,0.81162975420714,0.0240680704116821
"1631","AR01_C1_17","SYNH02_C11_01",10015.20434,0.921915111803445,0.0177765021324158
"1632","AR01_C1_17","SYNH02_C11_02",10015.20434,0.847588329002192,0.0367142686843872
"1633","AR01_C1_17","SYNH02_C11_03",10015.20434,0.822370816193537,0.0396888980865479
"1634","AR01_C1_17","SYNH02_C11_04",10015.20434,0.820909390643579,0.0643165836334229
"1635","AR01_C1_17","SYNH02_C11_05",10015.20434,0.908070518366412,0.0703586468696594
"1636","AR01_C1_17","SYNH02_C11_06",10015.20434,0.909671036667141,0.047002209186554
"1637","AR01_C1_17","SYNH02_C11_07",10015.20434,0.918917546569233,0.0520464310646057
"1638","AR01_C1_17","SYNH02_C11_08",10015.20434,0.885763597383689,0.0515855083465576
"1639","AR01_C1_17","SYNH02_C11_09",10015.20434,0.913224897631194,0.0855588445663452
"1640","AR01_C1_17","SYNH02_C11_10",10015.20434,0.916369398534281,0.0258166918754578
"1641","AR01_C1_17","SYNH02_C16_01",10015.20434,0.883057982237184,0.00624383783340454
"1642","AR01_C1_17","SYNH02_C4_01",10015.20434,0.857862660240724,0.0142930278778076
"1643","AR01_C1_17","SYNH02_C4_03",10015.20434,0.834913444056527,0.0237272510528564
"1644","AR01_C1_17","SYNH02_C4_05",10015.20434,0.863088643884453,0.0258026847839355
"1645","AR01_C1_17","SYNH02_C4_06",10015.20434,0.883900561802615,0.0454904565811157
"1646","AR01_C1_17","SYNH02_C4_07",10015.20434,0.842177635162755,0.0303829441070557
"1647","AR01_C1_17","SYNH02_C4_08",10015.20434,0.77154076852068,0.0141940841674805
"1648","AR01_C1_17","SYNH02_C4_09",10015.20434,0.749735957677062,0.00575627183914185
"1649","AR01_C1_17","SYNH02_C4_10",10015.20434,0.658412473886692,0.00629098510742188
"1650","AR01_C1_17","SYNH02_C4_14",10015.20434,0.729504316826908,0.0324253568649292
"1651","AR01_C1_17","SYNH02_C4_18",10015.20434,0.832318695655386,0.0201273093223572
"1652","AR01_C1_17","SYNH02_C4_22",10015.20434,0.852672609037898,0.0425584444999695
"1653","AR01_C1_17","SYNH02_ew",10015.20434,0.880258416620542,0.001
"1654","AR01_C1_17","TA01_C1_01",4549.898424,0.841459819727973,0.00561363792419434
"1655","AR01_C1_17","TA01_C1_04",4549.898424,0.818828336062576,0.00795246458053589
"1656","AR01_C1_17","TA01_C1_11",4549.898424,0.824014419069355,0.00693119859695435
"1657","AR01_C1_17","TA01_C1_15",4549.898424,0.824745254078999,0.00560296869277954
"1658","AR01_C1_17","TA01_C1_ew",4549.898424,0.727761243965459,0.0068823823928833
"1659","AR01_C1_17","TA03_C1_ew",4549.898424,0.747659594922527,0.00591398572921753
"1660","AR01_C1_18","AR01_C1_19",3e-05,0.920975042294614,0.422316623687744
"1661","AR01_C1_18","AR01_C1_22",0.00013,0.938468287293624,0.402114225387573
"1662","AR01_C1_18","AR01_C1_ew",0.000145,0.931064750759025,0.338645530700684
"1663","AR01_C1_18","COM01_C1_01",8.685969378,0.861470906778877,0.113994372844696
"1664","AR01_C1_18","COM01_C1_02",8.685969378,0.828445523786107,0.0576298365592957
"1665","AR01_C1_18","COM01_C1_04",8.685969378,0.868005611758604,0.14923967218399
"1666","AR01_C1_18","COM01_C1_05",8.685969378,0.855824419525519,0.135900987148285
"1667","AR01_C1_18","COM01_C1_08",8.685969378,0.826206310456056,0.117700172424316
"1668","AR01_C1_18","COM01_C1_11",8.685969378,0.691704268372688,0.220973027706146
"1669","AR01_C1_18","COM01_C1_14",8.685969378,0.766907268418942,0.194865060806274
"1670","AR01_C1_18","COM01_C1_15",8.685969378,0.771046946970924,0.24433119392395
"1671","AR01_C1_18","COM01_C1_17",8.685969378,0.795256720646492,0.172900808811188
"1672","AR01_C1_18","COM01_C1_18",8.685969378,0.826467274349278,0.26579560136795
"1673","AR01_C1_18","COM01_ew1",8.685969378,0.73352562784147,0.138096762657166
"1674","AR01_C1_18","DSZ01_C1_01",5867.59993,0.818639567131328,0.0117142925262451
"1675","AR01_C1_18","DSZ01_C1_02",5867.59993,0.624369857370082,0.0105313787460327
"1676","AR01_C1_18","DSZ01_C1_03",5867.59993,0.625440325816977,0.0106930265426636
"1677","AR01_C1_18","DSZ01_C1_06",5867.59993,0.718357903751364,0.00593419170379639
"1678","AR01_C1_18","DSZ01_C1_08",5867.59993,0.675112062556668,0.00569851493835449
"1679","AR01_C1_18","DSZ01_C1_10",5867.59993,0.694845892980793,0.0164321193695068
"1680","AR01_C1_18","GG01_C1_0",3590.756144,0.106612834824983,0.00371737575531006
"1681","AR01_C1_18","GG01_C1_02",3590.756144,0.23157502111019,0.0124472508430481
"1682","AR01_C1_18","GG01_C1_06",3590.756144,0.284692506019841,0.00282479619979858
"1683","AR01_C1_18","GG01_C1_13",3590.756144,0.286640199129815,0.00270797109603882
"1684","AR01_C1_18","GG01_C1_19",3590.756144,0.164408173206183,0.00236333703994751
"1685","AR01_C1_18","GJ01_C1_01",2791.949999,0.743611249736726,0.191830230712891
"1686","AR01_C1_18","GJ01_C1_05",2791.949999,0.731689847481418,0.174064410686493
"1687","AR01_C1_18","GJ01_C1_11",2791.949999,0.780540145010671,0.0939824709892273
"1688","AR01_C1_18","GJ01_C1_15",2791.949999,0.787283197819119,0.192489338874817
"1689","AR01_C1_18","GJ01_C1_17",2791.949999,0.762253140210317,0.190041078090668
"1690","AR01_C1_18","GJ01_C1_18",2791.949999,0.741124131280175,0.182184649467468
"1691","AR01_C1_18","GJ01_C1_ew01",2791.949999,0.734932810156656,0.0756031999588013
"1692","AR01_C1_18","LGH03_C4_01",9924.978734,0.812086032397195,0.00435007905960083
"1693","AR01_C1_18","LGH03_C4_02",9924.978734,0.797884736400708,0.00585831499099731
"1694","AR01_C1_18","LGH03_C4_03",9924.978734,0.790091451751642,0.00551809167861938
"1695","AR01_C1_18","LGH03_C4_04",9924.978734,0.785055587552359,0.00374914503097534
"1696","AR01_C1_18","LGH03_C4_06",9924.978734,0.830380092333303,0.00237174129486084
"1697","AR01_C1_18","LGH03_C4_10",9924.978734,0.813458595860558,0.00221140480041504
"1698","AR01_C1_18","LGH03_C4_14",9924.978734,0.795421300203304,0.001
"1699","AR01_C1_18","LGH03_C4_18",9924.978734,0.821529941701881,0.001
"1700","AR01_C1_18","LGH03_C4_30",9924.978734,0.814353531556183,0.001
"1701","AR01_C1_18","LGH03_C4_34",9924.978734,0.792916139969431,0.001
"1702","AR01_C1_18","LGH03_C4_40",9924.978734,0.815585341996648,0.00230122900009155
"1703","AR01_C1_18","PA01_C1_01",116.1883431,0.74292505050606,0.0116257200241089
"1704","AR01_C1_18","PA01_C1_05",116.1883431,0.775252894766852,0.00441588258743286
"1705","AR01_C1_18","PA01_C1_09",116.1883431,0.783201008377506,0.086106372833252
"1706","AR01_C1_18","PA01_C1_12",116.1883431,0.78491162052334,0.157472265720367
"1707","AR01_C1_18","PA01_C1_13",116.1883431,0.784684614540733,0.0136502513885498
"1708","AR01_C1_18","PA01_C1_15",116.1883431,0.782139151816967,0.001
"1709","AR01_C1_18","PA01_C1_16",116.1883431,0.798367208053785,0.0267627367973328
"1710","AR01_C1_18","PA01_C1_18",116.1883431,0.802393913365306,0.0266615877151489
"1711","AR01_C1_18","PA02_C1_01",116.1883431,0.703037240229208,0.188964856624603
"1712","AR01_C1_18","PA02_C1_04",116.1883431,0.447390655518526,0.001
"1713","AR01_C1_18","PA02_C1_07",116.1883431,0.511378849027198,0.001
"1714","AR01_C1_18","PA02_C1_11",116.1883431,0.65980008035242,0.001
"1715","AR01_C1_18","PA02_C1_14",116.1883431,0.630217676874393,0.001
"1716","AR01_C1_18","PA02_C1_16",116.1883431,0.607768028571714,0.00285531377792358
"1717","AR01_C1_18","QK01_C1_01",2794.124365,0.812284214094044,0.0660037527084351
"1718","AR01_C1_18","QK01_C1_04",2794.124365,0.716128429011069,0.0339760909080505
"1719","AR01_C1_18","QK01_C1_08",2794.124365,0.738018668190567,0.0232602486610413
"1720","AR01_C1_18","QK01_C1_12",2794.124365,0.630089478391855,0.0995093712806702
"1721","AR01_C1_18","QK01_C1_13",2794.124365,0.588310160397463,0.0896154174804688
"1722","AR01_C1_18","QK01_C1_14",2794.124365,0.632955243079845,0.0427014360427856
"1723","AR01_C1_18","SH01_C2_04",7864.181339,0.823165909519624,0.001
"1724","AR01_C1_18","SH01_C2_07",7864.181339,0.827738728019783,0.001
"1725","AR01_C1_18","SH01_C2_12",7864.181339,0.825265560841859,0.001
"1726","AR01_C1_18","SH01_C2_17",7864.181339,0.799764283660091,0.001
"1727","AR01_C1_18","SH01_C2_19",7864.181339,0.796153610604518,0.0346633920669556
"1728","AR01_C1_18","SH01_ew01",7864.181339,0.857599638948553,0.001
"1729","AR01_C1_18","SI02_C1_02",7864.238593,0.800155179987007,0.001
"1730","AR01_C1_18","SI02_C1_05",7864.238593,0.803620843802582,0.001
"1731","AR01_C1_18","SI02_C1_08",7864.238593,0.81203730964254,0.001
"1732","AR01_C1_18","SI02_C1_12",7864.238593,0.79277047689375,0.001
"1733","AR01_C1_18","SI02_C1_19",7864.238593,0.834102706269256,0.001
"1734","AR01_C1_18","SI02_C1_23",7864.238593,0.821759988055927,0.001
"1735","AR01_C1_18","SI02_C1_ew01",7864.238593,0.829279596874061,0.001
"1736","AR01_C1_18","SM22_C1_01",5837.243819,0.728221433295261,0.0265754590034485
"1737","AR01_C1_18","SM22_C1_06",5837.243819,0.727021682689511,0.0530325303077698
"1738","AR01_C1_18","SM22_C1_09",5837.243819,0.742114801232496,0.0308507213592529
"1739","AR01_C1_18","SM22_C1_14",5837.243819,0.789834930459562,0.0424593815803528
"1740","AR01_C1_18","SM22_C1_16",5837.243819,0.781674178798271,0.039992702960968
"1741","AR01_C1_18","SM22_C1_ew",5837.243819,0.790082156005225,0.0411046276092529
"1742","AR01_C1_18","SYNH02_C11_01",10015.20434,0.902076892403383,0.0268780121803284
"1743","AR01_C1_18","SYNH02_C11_02",10015.20434,0.850076367579454,0.0501673350334167
"1744","AR01_C1_18","SYNH02_C11_03",10015.20434,0.828036542572839,0.0669340620040894
"1745","AR01_C1_18","SYNH02_C11_04",10015.20434,0.825082738807491,0.0779779086112976
"1746","AR01_C1_18","SYNH02_C11_05",10015.20434,0.884417163738667,0.0826864371299744
"1747","AR01_C1_18","SYNH02_C11_06",10015.20434,0.897821799533939,0.0607255825996399
"1748","AR01_C1_18","SYNH02_C11_07",10015.20434,0.900176331941727,0.0534781346321106
"1749","AR01_C1_18","SYNH02_C11_08",10015.20434,0.86171982456456,0.0462196598052979
"1750","AR01_C1_18","SYNH02_C11_09",10015.20434,0.903837524762626,0.0840711126327515
"1751","AR01_C1_18","SYNH02_C11_10",10015.20434,0.897299336884213,0.0279814729690552
"1752","AR01_C1_18","SYNH02_C16_01",10015.20434,0.860587968678094,0.00403030014038086
"1753","AR01_C1_18","SYNH02_C4_01",10015.20434,0.83082584466188,0.0215992460250855
"1754","AR01_C1_18","SYNH02_C4_03",10015.20434,0.809316167289268,0.0351005921363831
"1755","AR01_C1_18","SYNH02_C4_05",10015.20434,0.837925594507557,0.0296436676979065
"1756","AR01_C1_18","SYNH02_C4_06",10015.20434,0.858067938886953,0.0574635992050171
"1757","AR01_C1_18","SYNH02_C4_07",10015.20434,0.817465862574125,0.0408625135421753
"1758","AR01_C1_18","SYNH02_C4_08",10015.20434,0.751174866285977,0.0156104097366333
"1759","AR01_C1_18","SYNH02_C4_09",10015.20434,0.733979930909442,0.00465298986434937
"1760","AR01_C1_18","SYNH02_C4_10",10015.20434,0.644667360599877,0.00867457485198975
"1761","AR01_C1_18","SYNH02_C4_14",10015.20434,0.71259233997619,0.0361464748382568
"1762","AR01_C1_18","SYNH02_C4_18",10015.20434,0.812057405184889,0.0359907875061035
"1763","AR01_C1_18","SYNH02_C4_22",10015.20434,0.829307534818756,0.0473378429412842
"1764","AR01_C1_18","SYNH02_ew",10015.20434,0.865860820628936,0.001
"1765","AR01_C1_18","TA01_C1_01",4549.898424,0.814096190223792,0.001
"1766","AR01_C1_18","TA01_C1_04",4549.898424,0.796667647228397,0.001
"1767","AR01_C1_18","TA01_C1_11",4549.898424,0.801034887142372,0.00281984901428223
"1768","AR01_C1_18","TA01_C1_15",4549.898424,0.80154973818654,0.001
"1769","AR01_C1_18","TA01_C1_ew",4549.898424,0.705529120682518,0.001
"1770","AR01_C1_18","TA03_C1_ew",4549.898424,0.725029393435029,0.001
"1771","AR01_C1_19","AR01_C1_22",1e-04,0.960024835342692,0.392463398933411
"1772","AR01_C1_19","AR01_C1_ew",0.000115,0.981920362345124,0.34176201915741
"1773","AR01_C1_19","COM01_C1_01",8.685969378,0.919810870517321,0.121539247989655
"1774","AR01_C1_19","COM01_C1_02",8.685969378,0.891966708871965,0.0659651885032654
"1775","AR01_C1_19","COM01_C1_04",8.685969378,0.924239067987988,0.140344274997711
"1776","AR01_C1_19","COM01_C1_05",8.685969378,0.918535558804246,0.139261437416077
"1777","AR01_C1_19","COM01_C1_08",8.685969378,0.896365936809261,0.11327548122406
"1778","AR01_C1_19","COM01_C1_11",8.685969378,0.757129630282674,0.207480801105499
"1779","AR01_C1_19","COM01_C1_14",8.685969378,0.830591895086791,0.19625420665741
"1780","AR01_C1_19","COM01_C1_15",8.685969378,0.835795815331361,0.232548488140106
"1781","AR01_C1_19","COM01_C1_17",8.685969378,0.857062832287409,0.164033187389374
"1782","AR01_C1_19","COM01_C1_18",8.685969378,0.887131344896975,0.240892184734344
"1783","AR01_C1_19","COM01_ew1",8.685969378,0.79325417404247,0.152152074337006
"1784","AR01_C1_19","DSZ01_C1_01",5867.59993,0.883564020917714,0.013435257434845
"1785","AR01_C1_19","DSZ01_C1_02",5867.59993,0.681786154110067,0.0100579986572266
"1786","AR01_C1_19","DSZ01_C1_03",5867.59993,0.683192026311851,0.0120803246498108
"1787","AR01_C1_19","DSZ01_C1_06",5867.59993,0.775668932317556,0.001
"1788","AR01_C1_19","DSZ01_C1_08",5867.59993,0.7329959031015,0.0063476095199585
"1789","AR01_C1_19","DSZ01_C1_10",5867.59993,0.751838317242242,0.00976426696777344
"1790","AR01_C1_19","GG01_C1_0",3590.756144,0.116312588010047,0.0040372142791748
"1791","AR01_C1_19","GG01_C1_02",3590.756144,0.256932047046317,0.0122359523773193
"1792","AR01_C1_19","GG01_C1_06",3590.756144,0.315658744307505,0.00312538242340088
"1793","AR01_C1_19","GG01_C1_13",3590.756144,0.323969565812767,0.00296850299835205
"1794","AR01_C1_19","GG01_C1_19",3590.756144,0.206982837364963,0.00252438879013062
"1795","AR01_C1_19","GJ01_C1_01",2791.949999,0.78248788096681,0.183316660881042
"1796","AR01_C1_19","GJ01_C1_05",2791.949999,0.786130622643632,0.150059355258942
"1797","AR01_C1_19","GJ01_C1_11",2791.949999,0.804701733201546,0.106583786964417
"1798","AR01_C1_19","GJ01_C1_15",2791.949999,0.824669066759339,0.170092178344727
"1799","AR01_C1_19","GJ01_C1_17",2791.949999,0.736862322877313,0.163452101707458
"1800","AR01_C1_19","GJ01_C1_18",2791.949999,0.807755449802642,0.154124988079071
"1801","AR01_C1_19","GJ01_C1_ew01",2791.949999,0.791413692850893,0.07520814037323
"1802","AR01_C1_19","LGH03_C4_01",9924.978734,0.856291694128073,0.00292493200302124
"1803","AR01_C1_19","LGH03_C4_02",9924.978734,0.844133873568416,0.00470371341705322
"1804","AR01_C1_19","LGH03_C4_03",9924.978734,0.835642435881746,0.0061150918006897
"1805","AR01_C1_19","LGH03_C4_04",9924.978734,0.810923524096031,0.00253845548629761
"1806","AR01_C1_19","LGH03_C4_06",9924.978734,0.866359659772918,0.0056047568321228
"1807","AR01_C1_19","LGH03_C4_10",9924.978734,0.853712861588569,0.00233687257766724
"1808","AR01_C1_19","LGH03_C4_14",9924.978734,0.839847903768912,0.001
"1809","AR01_C1_19","LGH03_C4_18",9924.978734,0.858864362381367,0.001
"1810","AR01_C1_19","LGH03_C4_30",9924.978734,0.851113974866855,0.001
"1811","AR01_C1_19","LGH03_C4_34",9924.978734,0.836294817064956,0.001
"1812","AR01_C1_19","LGH03_C4_40",9924.978734,0.853532480501401,0.00244720077514648
"1813","AR01_C1_19","PA01_C1_01",116.1883431,0.808759003799687,0.0113963613510132
"1814","AR01_C1_19","PA01_C1_05",116.1883431,0.839164748301288,0.00296850299835205
"1815","AR01_C1_19","PA01_C1_09",116.1883431,0.845624955831581,0.0806812772750855
"1816","AR01_C1_19","PA01_C1_12",116.1883431,0.84592328240973,0.14328618144989
"1817","AR01_C1_19","PA01_C1_13",116.1883431,0.848748456692906,0.0108176598548889
"1818","AR01_C1_19","PA01_C1_15",116.1883431,0.843518115079377,0.00294931030273438
"1819","AR01_C1_19","PA01_C1_16",116.1883431,0.857625234033587,0.0267575511932373
"1820","AR01_C1_19","PA01_C1_18",116.1883431,0.85786377763846,0.0266410241127014
